transaction_id,date,day_of_week,time,daypart,store_id,city,neighborhood,country,product,category,subcategory,unit_price_usd,quantity,gross_total_usd,discount_pct,net_total_usd,profit_usd,margin_pct,payment_method,customer_id,loyalty_tier,stars_earned,season,weather
TXN-0615,2024-03-24,Sunday,11:53,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Vanilla Bean Scone,Food,Bakery,3.45,2,6.9,0,6.9,4.9,71.0,Cash,CUST-01945,Green,2,Spring,Windy
TXN-0616,2024-06-20,Thursday,14:24,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Cold Brew,Beverages,Cold Coffee,4.75,3,14.25,0,14.25,10.95,76.8,Contactless,CUST-00717,Platinum,6,Summer,Windy
TXN-0617,2024-08-24,Saturday,08:11,Morning Rush,STR-SEA-02,Seattle,Pike Place,USA,Marshmallow Dream Bar,Food,Snacks,2.95,2,5.9,0,5.9,4.3,72.9,Cash,CUST-02398,Gold,2,Summer,Rainy
TXN-0618,2024-09-09,Monday,09:50,Mid Morning,STR-NYC-01,New York,Manhattan,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,2,49.9,0,49.9,33.9,67.9,Contactless,CUST-00509,Gold,6,Fall,Rainy
TXN-0619,2024-08-01,Thursday,16:15,Afternoon,STR-NYC-01,New York,Manhattan,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,App,CUST-02454,Gold,2,Summer,Rainy
TXN-0620,2024-10-24,Thursday,18:40,Evening,STR-MIA-01,Miami,South Beach,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,15,2.51,2.15,72.9,App,CUST-01064,Green,2,Fall,Cloudy
TXN-0621,2024-10-24,Thursday,12:44,Lunch,STR-LA-01,Los Angeles,Downtown,USA,Pumpkin Spice Latte,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.55,70.5,Cash,CUST-01719,Green,2,Fall,Rainy
TXN-0622,2024-01-25,Thursday,15:04,Afternoon,STR-AUS-01,Austin,Downtown,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,App,CUST-02453,Platinum,1,Winter,Cloudy
TXN-0623,2024-10-05,Saturday,17:43,Evening,STR-CHI-01,Chicago,The Loop,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,3,15.75,0,15.75,10.35,65.7,Cash,CUST-00393,Platinum,9,Fall,Windy
TXN-0624,2024-10-23,Wednesday,06:33,Morning Rush,STR-CHI-01,Chicago,The Loop,USA,Birthday Cake Pop,Food,Snacks,1.75,2,3.5,0,3.5,2.4,68.6,Cash,CUST-00668,Gold,4,Fall,Sunny
TXN-0625,2024-04-21,Sunday,17:50,Evening,STR-AUS-01,Austin,Downtown,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,0,3.45,2.7,78.3,App,CUST-01710,Platinum,3,Spring,Snowy
TXN-0626,2024-02-09,Friday,19:30,Evening,STR-SEA-01,Seattle,Capitol Hill,USA,Matcha Latte,Beverages,Hot Coffee,6.25,2,12.5,0,12.5,9.1,72.8,Contactless,CUST-02448,Gold,2,Winter,Windy
TXN-0627,2024-06-24,Monday,07:52,Morning Rush,STR-NYC-02,New York,Brooklyn,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,2,7.3,0,7.3,5.6,76.7,Card,CUST-01260,Platinum,2,Summer,Cloudy
TXN-0628,2024-04-17,Wednesday,11:48,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Americano,Beverages,Hot Coffee,3.45,4,13.8,0,13.8,10.8,78.3,App,CUST-00805,Gold,8,Spring,Sunny
TXN-0629,2024-01-17,Wednesday,12:58,Lunch,STR-CHI-01,Chicago,The Loop,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,0,2.45,2.05,83.7,App,CUST-00396,Gold,3,Winter,Sunny
TXN-0630,2024-11-04,Monday,09:42,Mid Morning,STR-SEA-01,Seattle,Capitol Hill,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,Cash,CUST-02375,Green,3,Fall,Rainy
TXN-0631,2024-06-29,Saturday,17:39,Evening,STR-LA-02,Los Angeles,Santa Monica,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,3,10.95,0,10.95,8.4,76.7,App,CUST-02167,Green,3,Summer,Cloudy
TXN-0632,2024-04-08,Monday,16:00,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,10,4.0,2.95,66.3,Contactless,CUST-01502,Platinum,3,Spring,Windy
TXN-0633,2024-04-04,Thursday,08:53,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,2,12.9,15,10.96,8.5,65.9,Card,CUST-01670,Gold,2,Spring,Sunny
TXN-0634,2024-06-09,Sunday,13:31,Lunch,STR-SEA-01,Seattle,Capitol Hill,USA,Iced Latte,Beverages,Cold Coffee,5.75,1,5.75,5,5.46,4.25,73.9,App,CUST-00337,Platinum,3,Summer,Rainy
TXN-0635,2024-09-09,Monday,11:47,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,0,6.25,4.55,72.8,Contactless,CUST-01191,Gold,1,Fall,Snowy
TXN-0636,2024-04-06,Saturday,17:43,Evening,STR-SEA-01,Seattle,Capitol Hill,USA,Matcha Latte,Beverages,Hot Coffee,6.25,3,18.75,0,18.75,13.65,72.8,App,CUST-01624,Platinum,6,Spring,Snowy
TXN-0637,2024-09-24,Tuesday,11:44,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,15,4.04,3.65,76.8,App,CUST-01490,Platinum,1,Fall,Cloudy
TXN-0638,2024-06-22,Saturday,21:07,Evening,STR-LA-02,Los Angeles,Santa Monica,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,5,3.28,2.7,78.3,Cash,CUST-02923,Platinum,2,Summer,Windy
TXN-0639,2024-10-30,Wednesday,17:25,Evening,STR-SEA-01,Seattle,Capitol Hill,USA,Chai Tea Latte,Beverages,Tea,5.45,2,10.9,0,10.9,8.1,74.3,Contactless,CUST-02095,Platinum,4,Fall,Rainy
TXN-0640,2024-03-16,Saturday,09:31,Mid Morning,STR-LA-02,Los Angeles,Santa Monica,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,App,CUST-00217,Green,1,Spring,Sunny
TXN-0641,2024-09-12,Thursday,10:43,Mid Morning,STR-SEA-01,Seattle,Capitol Hill,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,4,25.8,0,25.8,18.6,72.1,App,CUST-00314,Platinum,12,Fall,Windy
TXN-0642,2024-09-09,Monday,15:31,Afternoon,STR-AUS-01,Austin,Downtown,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,App,CUST-00130,Gold,3,Fall,Snowy
TXN-0643,2024-03-01,Friday,18:28,Evening,STR-MIA-01,Miami,South Beach,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,1,5.75,0,5.75,3.85,67.0,Cash,CUST-02893,Green,3,Spring,Cloudy
TXN-0644,2024-09-08,Sunday,16:31,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,0,3.45,2.45,71.0,Contactless,CUST-01950,Gold,3,Fall,Windy
TXN-0645,2024-03-21,Thursday,09:37,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,0,2.45,2.05,83.7,Cash,CUST-00252,Gold,2,Spring,Sunny
TXN-0646,2024-10-29,Tuesday,10:51,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Pumpkin Spice Latte,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.55,70.5,Contactless,CUST-00399,Platinum,2,Fall,Snowy
TXN-0647,2024-06-25,Tuesday,07:15,Morning Rush,STR-LA-02,Los Angeles,Santa Monica,USA,Mango Dragonfruit Lemonade,Beverages,Refreshers,5.45,1,5.45,0,5.45,4.25,78.0,App,CUST-02819,Gold,3,Summer,Sunny
TXN-0648,2024-06-05,Wednesday,07:20,Morning Rush,STR-NYC-01,New York,Manhattan,USA,Iced Latte,Beverages,Cold Coffee,5.75,1,5.75,0,5.75,4.25,73.9,Contactless,CUST-01093,Gold,3,Summer,Sunny
TXN-0649,2024-12-22,Sunday,21:24,Evening,STR-BOS-01,Boston,Back Bay,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,0,2.95,2.15,72.9,Contactless,CUST-00410,Platinum,1,Winter,Cloudy
TXN-0650,2024-06-21,Friday,16:21,Afternoon,STR-LA-01,Los Angeles,Downtown,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,1,5.75,0,5.75,3.85,67.0,Card,CUST-02036,Gold,2,Summer,Sunny
TXN-0651,2024-10-01,Tuesday,07:36,Morning Rush,STR-SEA-02,Seattle,Pike Place,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,5,5.65,4.35,73.1,App,CUST-02940,Platinum,3,Fall,Windy
TXN-0652,2024-02-18,Sunday,14:33,Afternoon,STR-MIA-01,Miami,South Beach,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,1,5.25,0,5.25,3.45,65.7,Cash,CUST-02068,Gold,1,Winter,Rainy
TXN-0653,2024-08-09,Friday,11:16,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,Card,CUST-00077,Platinum,3,Summer,Windy
TXN-0654,2024-04-05,Friday,20:47,Evening,STR-MIA-01,Miami,South Beach,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,0,2.95,2.15,72.9,Contactless,CUST-02319,Platinum,3,Spring,Sunny
TXN-0655,2024-09-24,Tuesday,08:09,Morning Rush,STR-CHI-01,Chicago,The Loop,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,5,5.65,4.35,73.1,App,CUST-02597,Gold,2,Fall,Cloudy
TXN-0656,2024-07-30,Tuesday,15:16,Afternoon,STR-BOS-01,Boston,Back Bay,USA,Espresso,Beverages,Hot Coffee,2.95,2,5.9,0,5.9,4.7,79.7,Card,CUST-00787,Green,2,Summer,Sunny
TXN-0657,2024-05-05,Sunday,14:27,Afternoon,STR-SEA-02,Seattle,Pike Place,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,Card,CUST-01118,Green,1,Spring,Cloudy
TXN-0658,2024-01-15,Monday,09:35,Mid Morning,STR-LA-01,Los Angeles,Downtown,USA,Chai Tea Latte,Beverages,Tea,5.45,2,10.9,0,10.9,8.1,74.3,Contactless,CUST-00082,Green,6,Winter,Sunny
TXN-0659,2024-02-12,Monday,18:57,Evening,STR-SEA-02,Seattle,Pike Place,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,2,10.5,10,9.45,6.9,65.7,App,CUST-01626,Platinum,6,Winter,Cloudy
TXN-0660,2024-04-30,Tuesday,12:07,Lunch,STR-AUS-01,Austin,Downtown,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,Cash,CUST-02034,Platinum,3,Spring,Sunny
TXN-0661,2024-05-01,Wednesday,10:53,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,2,7.3,5,6.93,5.6,76.7,Card,CUST-01733,Platinum,6,Spring,Cloudy
TXN-0662,2024-03-14,Thursday,20:28,Evening,STR-SEA-02,Seattle,Pike Place,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,Contactless,CUST-02186,Platinum,1,Spring,Rainy
TXN-0663,2024-12-24,Tuesday,11:43,Mid Morning,STR-LA-02,Los Angeles,Santa Monica,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,15,5.31,4.55,72.8,Contactless,CUST-02932,Green,2,Winter,Rainy
TXN-0664,2024-06-06,Thursday,19:02,Evening,STR-NYC-01,New York,Manhattan,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,2,12.9,0,12.9,9.3,72.1,Cash,CUST-02264,Platinum,2,Summer,Snowy
TXN-0665,2024-06-07,Friday,10:51,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,4,99.8,0,99.8,67.8,67.9,Contactless,CUST-00033,Green,8,Summer,Snowy
TXN-0666,2024-05-10,Friday,17:15,Evening,STR-CHI-01,Chicago,The Loop,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,Cash,CUST-02640,Green,2,Spring,Snowy
TXN-0667,2024-01-18,Thursday,17:31,Evening,STR-MIA-01,Miami,South Beach,USA,Chai Tea Latte,Beverages,Tea,5.45,3,16.35,5,15.53,12.15,74.3,Contactless,CUST-00412,Gold,9,Winter,Cloudy
TXN-0668,2024-12-23,Monday,10:38,Mid Morning,STR-AUS-01,Austin,Downtown,USA,Chai Tea Latte,Beverages,Tea,5.45,1,5.45,5,5.18,4.05,74.3,App,CUST-00214,Gold,3,Winter,Cloudy
TXN-0669,2024-11-18,Monday,08:25,Morning Rush,STR-LA-02,Los Angeles,Santa Monica,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,2,12.9,0,12.9,8.5,65.9,App,CUST-00454,Gold,6,Fall,Cloudy
TXN-0670,2024-05-07,Tuesday,16:41,Afternoon,STR-LA-01,Los Angeles,Downtown,USA,Bottled Water,Merchandise,Drinks,2.45,2,4.9,5,4.66,4.1,83.7,Cash,CUST-01850,Platinum,4,Spring,Snowy
TXN-0671,2024-03-09,Saturday,14:20,Afternoon,STR-CHI-01,Chicago,The Loop,USA,Strawberry Açaí Refresher,Beverages,Refreshers,5.25,1,5.25,0,5.25,4.1,78.1,Card,CUST-01612,Gold,2,Spring,Snowy
TXN-0672,2024-10-19,Saturday,07:35,Morning Rush,STR-BOS-01,Boston,Back Bay,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,Card,CUST-01073,Green,2,Fall,Cloudy
TXN-0673,2024-01-26,Friday,14:09,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,2,11.5,15,9.78,7.7,67.0,App,CUST-00058,Green,6,Winter,Windy
TXN-0674,2024-08-10,Saturday,12:14,Lunch,STR-LA-02,Los Angeles,Santa Monica,USA,Birthday Cake Pop,Food,Snacks,1.75,2,3.5,0,3.5,2.4,68.6,Contactless,CUST-01565,Gold,4,Summer,Cloudy
TXN-0675,2024-08-08,Thursday,21:18,Evening,STR-LA-02,Los Angeles,Santa Monica,USA,Americano,Beverages,Hot Coffee,3.45,2,6.9,0,6.9,5.4,78.3,App,CUST-01189,Gold,2,Summer,Rainy
TXN-0676,2024-04-30,Tuesday,10:43,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,3,19.35,0,19.35,12.75,65.9,Cash,CUST-02839,Gold,3,Spring,Snowy
TXN-0677,2024-12-17,Tuesday,16:47,Afternoon,STR-BOS-01,Boston,Back Bay,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,2,11.9,0,11.9,8.7,73.1,App,CUST-00214,Green,6,Winter,Rainy
TXN-0678,2024-04-30,Tuesday,21:42,Evening,STR-BOS-01,Boston,Back Bay,USA,Marshmallow Dream Bar,Food,Snacks,2.95,3,8.85,5,8.41,6.45,72.9,Cash,CUST-02067,Green,3,Spring,Windy
TXN-0679,2024-07-14,Sunday,15:08,Afternoon,STR-AUS-01,Austin,Downtown,USA,Chai Tea Latte,Beverages,Tea,5.45,4,21.8,0,21.8,16.2,74.3,Card,CUST-02064,Green,8,Summer,Snowy
TXN-0680,2024-06-22,Saturday,10:33,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,0,1.75,1.2,68.6,App,CUST-00524,Green,2,Summer,Snowy
TXN-0681,2024-05-23,Thursday,09:56,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Birthday Cake Pop,Food,Snacks,1.75,3,5.25,0,5.25,3.6,68.6,Cash,CUST-01785,Gold,9,Spring,Cloudy
TXN-0682,2024-06-10,Monday,09:54,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,2,11.5,0,11.5,7.7,67.0,Card,CUST-00751,Green,2,Summer,Sunny
TXN-0683,2024-08-28,Wednesday,12:07,Lunch,STR-MIA-01,Miami,South Beach,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,Contactless,CUST-01875,Gold,3,Summer,Snowy
TXN-0684,2024-02-27,Tuesday,08:55,Morning Rush,STR-CHI-01,Chicago,The Loop,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,Cash,CUST-02308,Green,3,Winter,Windy
TXN-0685,2024-04-18,Thursday,14:26,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.65,72.1,App,CUST-01347,Gold,3,Spring,Sunny
TXN-0686,2024-05-25,Saturday,14:06,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,Contactless,CUST-01860,Green,2,Spring,Rainy
TXN-0687,2024-10-31,Thursday,07:39,Morning Rush,STR-MIA-01,Miami,South Beach,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.65,72.1,Card,CUST-00866,Platinum,3,Fall,Sunny
TXN-0688,2024-11-25,Monday,07:04,Morning Rush,STR-AUS-01,Austin,Downtown,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,15,3.78,2.95,66.3,Contactless,CUST-01046,Gold,1,Fall,Cloudy
TXN-0689,2024-05-02,Thursday,18:10,Evening,STR-SEA-02,Seattle,Pike Place,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,1,5.75,5,5.46,3.85,67.0,Card,CUST-00494,Gold,3,Spring,Rainy
TXN-0690,2024-09-08,Sunday,19:57,Evening,STR-BOS-01,Boston,Back Bay,USA,Vanilla Bean Scone,Food,Bakery,3.45,2,6.9,0,6.9,4.9,71.0,Cash,CUST-02100,Platinum,2,Fall,Cloudy
TXN-0691,2024-09-07,Saturday,12:36,Lunch,STR-BOS-01,Boston,Back Bay,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,3,19.35,0,19.35,12.75,65.9,Card,CUST-01779,Gold,6,Fall,Snowy
TXN-0692,2024-02-17,Saturday,20:43,Evening,STR-LA-02,Los Angeles,Santa Monica,USA,Peppermint Mocha,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.6,71.3,Contactless,CUST-02160,Platinum,1,Winter,Windy
TXN-0693,2024-02-12,Monday,08:51,Morning Rush,STR-MIA-01,Miami,South Beach,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,Cash,CUST-01019,Green,3,Winter,Windy
TXN-0694,2024-08-06,Tuesday,13:58,Lunch,STR-NYC-01,New York,Manhattan,USA,Chai Tea Latte,Beverages,Tea,5.45,1,5.45,0,5.45,4.05,74.3,Contactless,CUST-00388,Platinum,2,Summer,Snowy
TXN-0695,2024-12-04,Wednesday,14:49,Afternoon,STR-AUS-01,Austin,Downtown,USA,Chai Tea Latte,Beverages,Tea,5.45,1,5.45,0,5.45,4.05,74.3,Contactless,CUST-00736,Platinum,3,Winter,Cloudy
TXN-0696,2024-07-20,Saturday,18:19,Evening,STR-SEA-01,Seattle,Capitol Hill,USA,Frappuccino,Beverages,Cold Coffee,6.95,1,6.95,0,6.95,5.0,71.9,Contactless,CUST-02556,Gold,3,Summer,Rainy
TXN-0697,2024-06-23,Sunday,08:38,Morning Rush,STR-CHI-01,Chicago,The Loop,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,10,3.29,2.8,76.7,App,CUST-00024,Green,2,Summer,Snowy
TXN-0698,2024-02-29,Thursday,12:44,Lunch,STR-SEA-02,Seattle,Pike Place,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,10,5.81,4.65,72.1,Contactless,CUST-01241,Platinum,3,Winter,Windy
TXN-0699,2024-11-11,Monday,20:43,Evening,STR-SEA-02,Seattle,Pike Place,USA,Birthday Cake Pop,Food,Snacks,1.75,2,3.5,5,3.32,2.4,68.6,Card,CUST-00057,Green,2,Fall,Cloudy
TXN-0700,2024-02-27,Tuesday,09:01,Mid Morning,STR-LA-02,Los Angeles,Santa Monica,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,2,12.9,0,12.9,9.3,72.1,Card,CUST-01785,Green,6,Winter,Windy
TXN-0701,2024-04-07,Sunday,12:30,Lunch,STR-SEA-02,Seattle,Pike Place,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,0,6.25,4.55,72.8,Contactless,CUST-01987,Green,1,Spring,Snowy
TXN-0702,2024-01-11,Thursday,09:36,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,Contactless,CUST-01703,Green,1,Winter,Snowy
TXN-0703,2024-10-23,Wednesday,07:25,Morning Rush,STR-MIA-01,Miami,South Beach,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,4,99.8,0,99.8,67.8,67.9,Contactless,CUST-00950,Platinum,12,Fall,Sunny
TXN-0704,2024-09-27,Friday,10:04,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,10,5.81,4.65,72.1,App,CUST-02027,Gold,2,Fall,Windy
TXN-0705,2024-11-26,Tuesday,11:10,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,5,1.66,1.2,68.6,Contactless,CUST-00951,Gold,2,Fall,Windy
TXN-0706,2024-04-22,Monday,18:45,Evening,STR-MIA-01,Miami,South Beach,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,3,15.75,0,15.75,10.35,65.7,Contactless,CUST-01708,Gold,9,Spring,Rainy
TXN-0707,2024-08-29,Thursday,09:47,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,2,7.3,0,7.3,5.6,76.7,Card,CUST-00641,Green,2,Summer,Windy
TXN-0708,2024-09-08,Sunday,20:31,Evening,STR-CHI-01,Chicago,The Loop,USA,Matcha Latte,Beverages,Hot Coffee,6.25,2,12.5,0,12.5,9.1,72.8,App,CUST-01470,Platinum,2,Fall,Rainy
TXN-0709,2024-07-01,Monday,18:32,Evening,STR-NYC-01,New York,Manhattan,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,5,3.47,2.8,76.7,App,CUST-02530,Gold,2,Summer,Cloudy
TXN-0710,2024-03-02,Saturday,09:21,Mid Morning,STR-SEA-01,Seattle,Capitol Hill,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,5,23.7,16.95,67.9,Card,CUST-02827,Platinum,2,Spring,Windy
TXN-0711,2024-11-05,Tuesday,19:28,Evening,STR-MIA-01,Miami,South Beach,USA,Matcha Latte,Beverages,Hot Coffee,6.25,2,12.5,15,10.62,9.1,72.8,App,CUST-02304,Green,2,Fall,Sunny
TXN-0712,2024-09-16,Monday,08:13,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,0,6.25,4.55,72.8,Contactless,CUST-02073,Gold,3,Fall,Snowy
TXN-0713,2024-02-20,Tuesday,10:08,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,2,7.3,5,6.93,5.6,76.7,App,CUST-01005,Gold,4,Winter,Snowy
TXN-0714,2024-06-23,Sunday,08:23,Morning Rush,STR-SEA-02,Seattle,Pike Place,USA,Chai Tea Latte,Beverages,Tea,5.45,1,5.45,0,5.45,4.05,74.3,Card,CUST-02170,Platinum,1,Summer,Snowy
TXN-0715,2024-04-26,Friday,11:26,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Americano,Beverages,Hot Coffee,3.45,2,6.9,15,5.87,5.4,78.3,Cash,CUST-00122,Platinum,6,Spring,Snowy
TXN-0716,2024-03-15,Friday,13:04,Lunch,STR-NYC-02,New York,Brooklyn,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,2,12.9,0,12.9,9.3,72.1,Contactless,CUST-00252,Gold,2,Spring,Snowy
TXN-0717,2024-01-19,Friday,07:40,Morning Rush,STR-AUS-01,Austin,Downtown,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,3,10.95,15,9.31,8.4,76.7,Cash,CUST-02956,Gold,6,Winter,Rainy
TXN-0718,2024-06-25,Tuesday,19:39,Evening,STR-LA-01,Los Angeles,Downtown,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,2,12.9,5,12.25,9.3,72.1,Card,CUST-02230,Gold,6,Summer,Windy
TXN-0719,2024-11-12,Tuesday,18:50,Evening,STR-SEA-02,Seattle,Pike Place,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,2,12.9,5,12.25,8.5,65.9,App,CUST-02202,Gold,2,Fall,Rainy
TXN-0720,2024-07-18,Thursday,13:13,Lunch,STR-NYC-02,New York,Brooklyn,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,0,6.25,4.55,72.8,Cash,CUST-02604,Gold,3,Summer,Cloudy
TXN-0721,2024-01-12,Friday,13:16,Lunch,STR-LA-02,Los Angeles,Santa Monica,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,3,19.35,5,18.38,13.95,72.1,Contactless,CUST-02070,Gold,9,Winter,Sunny
TXN-0722,2024-01-31,Wednesday,12:07,Lunch,STR-NYC-01,New York,Manhattan,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,5,1.66,1.2,68.6,Cash,CUST-02345,Green,2,Winter,Sunny
TXN-0723,2024-08-20,Tuesday,17:37,Evening,STR-BOS-01,Boston,Back Bay,USA,Nitro Cold Brew,Beverages,Cold Coffee,5.45,4,21.8,5,20.71,16.6,76.1,Card,CUST-01435,Platinum,12,Summer,Rainy
TXN-0724,2024-05-25,Saturday,13:15,Lunch,STR-NYC-02,New York,Brooklyn,USA,Americano,Beverages,Hot Coffee,3.45,2,6.9,0,6.9,5.4,78.3,Cash,CUST-01861,Platinum,2,Spring,Sunny
TXN-0725,2024-03-16,Saturday,08:03,Morning Rush,STR-SEA-02,Seattle,Pike Place,USA,Vanilla Bean Scone,Food,Bakery,3.45,2,6.9,10,6.21,4.9,71.0,Contactless,CUST-00320,Gold,2,Spring,Rainy
TXN-0726,2024-12-12,Thursday,14:49,Afternoon,STR-SEA-02,Seattle,Pike Place,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,10,2.21,2.05,83.7,Contactless,CUST-01803,Platinum,2,Winter,Snowy
TXN-0727,2024-08-01,Thursday,08:45,Morning Rush,STR-MIA-01,Miami,South Beach,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,App,CUST-02845,Platinum,3,Summer,Cloudy
